Game_Title,Platform,Release_Date,Meta_Score,User_Score
Bloodstained: Ritual of the Night,Switch,,74,5.5
Dawn of Man,PC,,74,6.9
Ys: Memories of Celceta,PC,,74,7.4
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,PlayStation4,,74,6.6
NBA 2K18,Switch,,74,4.3
ChromaGun,PlayStation4,,74,6.0
Super Cloudbuilt,XboxOne,,74,7.1
Pinball FX 2: Star Wars Pinball - Rogue One,PlayStation4,,74,3.5
Milkmaid of the Milky Way,PC,,74,7.1
Heaven's Hope,PC,,74,6.7
Resident Evil: Revelations 2 - Episode 4: Metamorphosis,XboxOne,,74,7.4
The Guided Fate Paradox,PlayStation3,,74,7.8
Incredipede,PC,,74,6.7
TrackMania: Build to Race,Wii,,74,7.3
WWE SmackDown vs. Raw 2011,PlayStation3,,74,7.9
Broken Sword: Shadow of the Templars - The Director's Cut,Wii,,74,8.2
World Series of Poker 2008: Battle for the Bracelets,Xbox360,,74,6.7
Ridge Racer 6,Xbox360,,74,7.3
Ultra Bust-A-Move,Xbox,,74,tbd
Classic NES Series: Castlevania,GameBoyAdvance,,74,8.7
Manhunt,Xbox,,74,8.0
1503 A.D. - The New World,PC,,74,7.6
Apex,Xbox,,74,7.3
MX Superfly,Xbox,,74,tbd
Evil Islands: Curse of the Lost Soul,PC,,74,7.9
Hidden & Dangerous,PC,,74,7.8
Kinectimals,Xbox360,,74,3.4
Katamari Forever,PlayStation3,,74,8.0
Toukiden: Kiwami,PlayStation4,,74,7.4
Naruto Shippuden: Clash of Ninja Revolution III,Wii,,74,7.7
LIT,Wii,,74,7.4
Moving Out,PlayStation4,,74,8.0
Unmechanical,PC,,74,7.7
Dungeons & Dragons Online: Stormreach,PC,,74,6.9
Sam & Max: Season One,Wii,,74,8.3
Drone Tactics,DS,2008-05-12,74,7.4
TT Isle of Man: Ride On The Edge 2,PlayStation4,,74,6.3
Dive: The Medes Islands Secret,Wii,,74,tbd
Shadow Complex Remastered,XboxOne,,74,5.8
God Wars: Future Past,PlayStation4,,74,6.7
Gibbous -  A Cthulhu Adventure,PC,,74,6.5
Yonder: The Cloud Catcher Chronicles,Switch,2018-05-17,74,7.4
The Dungeon of Naheulbeuk: The Amulet of Chaos,PC,,74,7.8
Relicta,PC,,74,7.5
WWE 2K14,PlayStation3,,74,7.4
Marble It Up!,Switch,,74,7.4
Midway Arcade Treasures 2,Xbox,,74,6.7
Resident Evil: Revelations,PlayStation3,2013-05-21,74,7.5
One Piece: Pirate Warriors 3,PlayStation4,,74,7.7
Saints Row: The Third Remastered,PlayStation4,2020-05-22,74,6.3
Puyo Puyo Champions,Switch,2019-05-07,74,6.5
Castlevania Requiem: Symphony of the Night & Rondo of Blood,PlayStation4,,74,7.3
Call of Duty: Black Ops III - Awakening,PlayStation4,,74,5.4
Guitar Hero: Warriors of Rock,PlayStation3,,74,7.4
Full Spectrum Warrior,PlayStation2,,74,8.0
Nano Assault EX,3DS,,74,7.6
UFC Undisputed 2010,PSP,,74,7.0
Clustertruck,Switch,,74,6.6
LEGO Marvel Super Heroes 2,XboxOne,,74,7.6
Costume Quest 2,PlayStation4,,74,6.8
Jet Grind Radio,GameBoyAdvance,,74,8.0
RollerCoaster Tycoon 2,PC,,74,8.7
Pirates: The Legend of Black Kat,Xbox,,74,7.8
Cossacks: European Wars,PC,,74,8.0
Dying Light,PlayStation4,,74,7.9
Mass Effect 3: Leviathan,Xbox360,,74,6.8
SingStar Queen,PlayStation3,,74,6.7
SUPERBEAT: XONiC,Switch,,74,7.5
Grow Home,PlayStation4,,74,6.1
Samurai Warriors: Spirit of Sanada,PlayStation4,2017-05-23,74,6.9
F.E.A.R. 3,PC,,74,5.8
Lapis x Labyrinth,PlayStation4,2019-05-28,74,4.4
Star Fox Guard,WiiU,,74,7.3
Journey to the Savage Planet,PlayStation4,,74,7.1
Mordheim: City of the Damned,PC,,74,6.8
God Eater 3,Switch,,74,7.2
Snapshot,PC,,74,7.2
Power Stone Collection,PSP,,74,7.3
The Swords of Ditto,PC,,74,6.4
Payday 2,PlayStation3,,74,6.2
Ultimate Spider-Man,PlayStation2,,74,8.2
Darkwood,Switch,2019-05-16,74,7.8
The Fall Part 2: Unbound,XboxOne,,74,tbd
Chroma Squad,PlayStation4,2017-05-19,74,6.7
Devil May Cry HD Collection,PlayStation3,,74,8.9
Naruto Shippuden: Ultimate Ninja Storm Generations,Xbox360,,74,7.0
Destroy All Humans! 2,Xbox,,74,8.0
Fort Triumph,PC,,74,7.4
Sky Force Reloaded,PlayStation4,,74,7.7
Tachyon Project,XboxOne,,74,6.9
Oceanhorn: Monster of Uncharted Seas,PC,,74,7.2
F.E.A.R. 3,PlayStation3,,74,7.2
Giana Sisters: Twisted Dreams - Owltimate Edition,Switch,,74,7.8
Wolfenstein,PC,,74,7.3
The Lord of the Rings: The Third Age,GameCube,,74,7.8
Amplitude,PlayStation4,,74,7.2
Just Dance 2,Wii,,74,7.3
The Secret World,PC,,74,8.3
Army of Two: The 40th Day,PlayStation3,,74,7.0
Sonic Chronicles: The Dark Brotherhood,DS,,74,6.9
Guilty Gear XX Accent Core Plus,Xbox360,,74,6.9
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,,74,8.0
Bomberman Land Touch! 2,DS,,74,7.0
Gran Turismo: The Real Driving Simulator,PSP,,74,7.4
Yesterday Origins,PC,,74,7.1
Luigi's Mansion,3DS,,74,8.1
Luigi's Mansion,3DS,,74,8.1
Zeno Clash: Ultimate Edition,Xbox360,2010-05-05,74,7.9
Assassin's Creed Rogue,PC,,74,7.3
Pikuniku,PC,,74,6.9
Action Henk,PC,2015-05-11,74,7.4
IL-2 Sturmovik: Battle of Stalingrad,PC,,74,6.0
Cloud Chamber,PC,,74,7.3
UEFA Euro 2004: Portugal,Xbox,2004-05-04,74,7.8
Shining Soul II,GameBoyAdvance,,74,8.5
Romance of the Three Kingdoms IX,PlayStation2,,74,8.1
Pro Race Driver,PC,,74,7.4
Armored Core 3,PlayStation2,,74,8.7
Way of the Samurai,PlayStation2,2002-05-31,74,8.1
Spider-Man 2: Enter: Electro,PlayStation,,74,8.4
4x4 Evolution,Dreamcast,,74,7.0
AeroWings 2: Air Strike,Dreamcast,,74,8.9
TrackMania (2003),PC,,74,8.1
Wild Guns Reloaded,PlayStation4,,74,6.1
Naruto Shippuden: Ultimate Ninja Storm 2,Xbox360,,74,8.6
Yumi's Odd Odyssey,3DS,,74,7.7
Custom Robo Arena,DS,,74,8.3
Pendragon,PC,,74,tbd
Attack on Titan 2,XboxOne,,74,6.5
Roundabout,XboxOne,,74,5.7
Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,,74,4.1
TRI,PC,,74,7.5
Baseball Mogul 2008,PC,,74,6.5
ArmA: Combat Operations,PC,2007-05-04,74,7.6
Mini Ninjas,PC,,74,8.0
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. the Soulless Army,PlayStation2,,74,3.2
Comic Jumper: The Adventures of Captain Smiley,Xbox360,,74,6.7
Sacred,PC,,74,7.7
Attack on Titan,PlayStation4,,74,7.0
HyperParasite,XboxOne,,74,6.3
One Step From Eden,Switch,,74,8.5
Coffee Talk,Switch,,74,7.6
Vasara Collection,Switch,,74,7.5
198X,PlayStation4,,74,5.9
Out There: Omega The Alliance,Switch,,74,tbd
Turok,Switch,,74,7.8
Implosion - Never Lose Hope,Switch,,74,7.6
Sakura Samurai: Art of the Sword,3DS,,74,7.3
Fight Night Round 3,PSP,,74,8.2
Rocky,GameCube,,74,tbd
Fatal Frame,PlayStation2,,74,8.7
de Blob 2,PlayStation3,,74,7.2
Madden NFL 06,Xbox360,,74,5.0
Dead Rising 4,PC,,74,4.0
Call of Duty: Black Ops II,PC,,74,4.6
Darwin Project,PC,,74,6.8
Act of War: High Treason,PC,2006-05-30,74,7.5
In Other Waters,PC,,74,4.8
Anarcute,XboxOne,,74,7.3
Neon Chrome,PC,,74,7.4
Transformers: Devastation,PC,,74,7.4
Ion Assault,Xbox360,,74,7.5
Pro Evolution Soccer 2008,PlayStation3,,74,6.2
Midnight Club 3: DUB Edition,PSP,,74,8.5
Mafia II,Xbox360,,74,8.0
Eagle Flight,PC,,74,6.9
Shadow Warrior,XboxOne,,74,7.5
Atelier Firis: The Alchemist and the Mysterious Journey,PlayStation4,,74,7.1
Attack on Titan 2: Final Battle,XboxOne,,74,4.8
Contra Anniversary Collection,PlayStation4,,74,5.9
2064: Read Only Memories INTEGRAL,Switch,,74,6.7
Batman: The Telltale Series - Episode 3: New World Order,PlayStation4,,74,6.9
Blues and Bullets - Episode 2: Shaking The Hive,XboxOne,,74,4.5
Mercury Hg,PlayStation3,,74,6.3
Star Ocean: First Departure,PSP,,74,7.6
Fire Emblem Warriors,Switch,,74,7.9
Kamiko,Switch,,74,7.6
TASTEE: Lethal Tactics,PC,2016-05-10,74,6.4
Anna's Quest,PC,,74,6.9
Destination: Treasure Island,PC,,74,7.0
"Sam & Max Episode 103: The Mole, the Mob and the Meatball",PC,,74,7.5
Monster Prom: XXL,Switch,2020-05-21,74,tbd
HYPERCHARGE: Unboxed,Switch,,74,8.1
Cat Quest,Switch,,74,7.7
Resident Evil: Revelations 2,PC,,74,7.2
Bit.Trip Fate,PC,,74,6.4
The Sims 2: Bon Voyage,PC,,74,7.5
Red Dead Revolver,Xbox,2004-05-03,74,8.1
Midway Arcade Treasures,Xbox,,74,7.3
Hulk,PC,2003-05-27,74,6.3
GT Advance 3: Pro Concept Racing,GameBoyAdvance,,74,8.8
Capcom vs. SNK Pro,PlayStation,,74,8.5
Wreckless: The Yakuza Missions,Xbox,,74,5.4
MX 2002 Featuring Ricky Carmichael,Xbox,,74,tbd
Dance Dance Revolution Disney Mix,PlayStation,,74,8.2
Syndicate,Xbox360,,74,7.2
The Alliance Alive HD Remastered,Switch,,74,7.3
A Pixel Story,PC,,74,5.8
Taito Legends,Xbox,,74,tbd
Atelier Iris: Eternal Mana,PlayStation2,,74,7.8
Need for Speed Carbon,Xbox,,74,7.3
Darius Cozmic Collection: Arcade,PlayStation4,,74,3.3
Afterparty,Switch,,74,7.1
John Wick Hex,PC,,74,4.3
Disgaea PC,PC,,74,6.0
Dying Light,XboxOne,,74,7.8
Just Dance 4,Wii,,74,7.5
Rock of Ages,PC,,74,7.5
Fortix 2,PC,2011-05-06,74,6.8
NHL 2K8,PlayStation3,,74,7.0
SSX Blur,Wii,,74,8.0
Hamilton's Great Adventure,PlayStation3,,74,5.1
2014 FIFA World Cup Brazil,Xbox360,,74,4.5
Beholder: Complete Edition,XboxOne,,74,tbd
Headlander,PC,,74,7.7
The Bridge (2013),PC,,74,7.4
"Yes, Your Grace",Switch,,74,6.5
The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,PC,2017-05-30,74,6.4
Neverending Nightmares,PlayStation4,2016-05-03,74,7.0
Shantae: Risky's Revenge - Director's Cut,PlayStation4,,74,7.4
Dead or Alive 5,PlayStation3,,74,7.7
Tokyo Jungle,PlayStation3,,74,8.1
Mirror's Edge Catalyst,PC,,74,5.3
Virginia,PC,,74,4.9
Dead In Vinland,PC,,74,7.2
SBK X: Superbike World Championship,Xbox360,,74,8.3
Infected,PSP,,74,8.2
The Flame in the Flood,XboxOne,,74,5.3
MechWarrior 5: Mercenaries,PC,,74,5.2
Eador: Masters of the Broken World,PC,,74,7.2
Rocketbirds: Hardboiled Chicken,PlayStation3,,74,5.7
Project Warlock,PlayStation4,,74,4.8
Tom Clancy's The Division 2: Warlords of New York,PlayStation4,,74,1.1
The Beast Inside,PC,,74,7.7
Fate/Extella Link,Switch,,74,6.7
LEGO The Incredibles,XboxOne,,74,7.1
Paladins: Champions of the Realm,Switch,,74,7.3
Sparc,PlayStation4,,74,7.0
LEGO Batman 3: Beyond Gotham,XboxOne,,74,7.0
Marvel Pinball 3D,3DS,,74,7.8
Borderlands: Claptrap's New Robot Revolution,PlayStation3,,74,6.3
Caesar IV,PC,,74,7.9
Darkwatch,PlayStation2,,74,8.3
Call of Duty: Finest Hour,GameCube,,74,8.6
Nemesis of the Roman Empire,PC,,74,7.3
Counter-Strike,Xbox,,74,7.6
Law & Order II: Double or Nothing,PC,,74,6.0
TransWorld Snowboarding,Xbox,,74,8.5
Spyro: Season of Ice,GameBoyAdvance,,74,7.3
Hot Potato!,GameBoyAdvance,,74,7.8
Vampire: The Masquerade - Redemption,PC,,74,8.2
Castlevania: Curse of Darkness,Xbox,,74,7.4
Game of Thrones: Episode Five - A Nest of Vipers,PC,,74,6.6
Puzzlegeddon,PC,,74,7.3
Outlaw Golf 2,Xbox,,74,tbd
PlayStation All-Stars Battle Royale,PlayStation3,,74,7.3
PQ2: Practical Intelligence Quotient,PSP,,74,7.8
The Swords of Ditto,PlayStation4,,74,6.1
Puzzle Quest 2,DS,,74,5.8
Batman: The Telltale Series - Episode 1: Realm of Shadows,PC,,74,6.4
Double Kick Heroes,Switch,,74,tbd
Railway Empire: Switch Edition,Switch,,74,6.9
Dungeon Defenders: Awakened,PC,2020-05-28,74,tbd
NASCAR Heat 4,XboxOne,,74,5.8
Bomber Crew,XboxOne,,74,5.8
Culdcept Revolt,3DS,,74,7.6
Summon Night 5,PSP,,74,6.7
The Elder Scrolls Online: Tamriel Unlimited,PlayStation4,,74,7.6
Pro Evolution Soccer 2014,PC,,74,4.4
Dance Dance Revolution Universe,Xbox360,,74,8.0
Armello,PlayStation4,,74,7.1
Pump It Up: Exceed,Xbox,,74,7.5
Arma 3,PC,,74,7.6
Drox Operative,PC,,74,7.4
Galaga Legions,Xbox360,,74,7.9
The Sims 2: FreeTime,PC,,74,7.5
Tak: The Great Juju Challenge,PlayStation2,,74,8.1
They Bleed Pixels,PC,,74,7.5
Tumble,PlayStation3,,74,7.4
Guitar Hero: Smash Hits,Wii,,74,7.4
Prince of Persia: The Forgotten Sands,Xbox360,2010-05-18,74,7.8
The Red Solstice,PC,,74,7.3
Bejeweled 2,PlayStation3,,74,6.9
Minecraft Dungeons,XboxOne,2020-05-26,74,7.8
Pro Evolution Soccer 2009,Xbox360,,74,6.8
Medal of Honor: Allied Assault - Spearhead,PC,,74,7.5
Master of Orion: Conquer the Stars,PC,,74,7.0
Neverwinter,PC,,74,5.3
Sega Ages: G-LOC Air Battle,Switch,,74,tbd
Just Dance 2020,Switch,,74,6.3
The Elder Scrolls Online: Elsweyr,PlayStation4,,74,4.9
Overwhelm,Switch,,74,5.3
SNK 40th Anniversary Collection,PlayStation4,,74,6.4
The Council,PlayStation4,,74,7.4
Cat Quest,PlayStation4,,74,7.6
Oriental Empires,PC,,74,7.1
Minecraft: Story Mode Season Two - Episode 2: Giant Consequences,PC,,74,6.1
Mirage: Arcane Warfare,PC,2017-05-23,74,3.7
Stories: The Path of Destinies,PC,,74,7.2
Fallout 4: Automatron,XboxOne,,74,6.0
Mega Coin Squad,XboxOne,2015-05-20,74,6.4
Dragon Age: Inquisition - Jaws Of Hakkon,PC,,74,5.8
Pro Evolution Soccer 2011,PSP,,74,6.4
NFL Fever 2004,Xbox,,74,8.8
All-Star Baseball 2004,Xbox,,74,7.4
Rocky,Xbox,,74,7.0
Cossacks: The Art of War,PC,,74,8.4
Mario Party 3,Nintendo64,2001-05-06,74,8.1
Delta Force: Land Warrior,PC,,74,7.7
Army Men: Air Attack 2,PlayStation,,74,6.3
Quake,Nintendo64,,74,7.0
Bomberman,PSP,,73,7.0
Kessen III,PlayStation2,,73,8.1
"What Did I Do to Deserve This, My Lord!? 2",PSP,,73,8.0
Game of Thrones: Episode Two - The Lost Lords,PC,,73,7.7
Call of Duty: Ghosts,Xbox360,,73,2.7
Scrapland,Xbox,,73,7.0
Pursuit Force: Extreme Justice,PSP,,73,7.3
Batman: The Telltale Series - Episode 4: Guardian of Gotham,PlayStation4,,73,6.2
Phantom Doctrine,PC,,73,7.4
Namco Museum Battle Collection,PSP,,73,7.6
Yggdra Union: We'll Never Fight Alone,PSP,,73,8.1
NBA Live 08,Xbox360,,73,5.3
Naruto: Ultimate Ninja 2,PlayStation2,,73,7.8
Sherlock Holmes: Crimes & Punishments,PlayStation4,,73,7.1
Disc Jam,Switch,,73,7.6
Ladykiller in a Bind,PC,,73,7.4
Disney/Pixar Toy Story 3,PC,,73,6.9
New International Track & Field,DS,,73,6.8
FlatOut 2,PlayStation2,,73,7.8
Medal of Honor Heroes 2,Wii,,73,7.6
Aragami: Shadow Edition,Switch,,73,6.7
Super Mario Maker for Nintendo 3DS,3DS,,73,6.4
The Deadly Tower of Monsters,PC,,73,7.7
Resident Evil: Revelations 2 - Episode 1: Penal Colony,PC,,73,7.1
The Testament of Sherlock Holmes,PC,,73,7.8
Europa Universalis: Rome,PC,,73,6.1
11-11: Memories Retold,PC,,73,6.6
Hammerin' Hero,PSP,,73,7.3
Dead or Alive Xtreme Beach Volleyball,Xbox,,73,7.9
Shadow Warrior,PC,,73,8.0
NBA Live 19,PlayStation4,,73,6.3
Mini Ninjas,PlayStation3,,73,8.2
Tiger Woods PGA Tour 07,PC,,73,5.0
Far Cry New Dawn,PC,,73,3.8
XIII,GameCube,,73,7.3
Your Shape: Fitness Evolved,Xbox360,,73,8.1
Army of Two: The 40th Day,Xbox360,,73,7.2
Killzone: Shadow Fall,PlayStation4,,73,6.8
Life Goes On,PC,,73,7.2
The House of the Dead 4,PlayStation3,,73,7.4
Battlefield Hardline,PlayStation4,,73,5.2
Red Dead Revolver,PlayStation2,2004-05-03,73,7.9
Resident Evil 5: Desperate Escape,PlayStation3,,73,6.9
Puchi Puchi Virus,DS,2009-05-20,73,tbd
The Egyptian Prophecy,PC,,73,5.8
1080: Avalanche,GameCube,,73,7.9
James Bond 007: Everything or Nothing,GameBoyAdvance,,73,8.3
Voodoo Vince,Xbox,,73,8.1
Indiana Jones and the Emperor's Tomb,Xbox,,73,8.7
Red Dog: Superior Firepower,Dreamcast,,73,7.9
Death Track Racing,PC,,73,6.6
Sanity: Aiken's Artifact,PC,,73,7.0
The Urbz: Sims in the City,GameCube,,73,8.4
Luminous Arc 2,DS,,73,7.8
Cloudpunk,PC,,73,7.2
FlatOut 2,Xbox,,73,7.0
WarioWare D.I.Y. Showcase,Wii,,73,8.4
Destiny 2: Shadowkeep,XboxOne,,73,6.9
Just Cause,Xbox360,,73,7.0
Jetpac Refuelled,Xbox360,,73,7.2
Ultratron,WiiU,2015-05-14,73,6.5
The Sims 2: Castaway,Wii,,73,7.8
Control: AWE,PC,,73,6.4
A Normal Lost Phone,Switch,,73,6.8
Chicken Wiggle,3DS,,73,6.6
The Saboteur,Xbox360,,73,8.2
My Spanish Coach,DS,,73,tbd
Sonic Mega Collection Plus,PlayStation2,,73,8.6
FIFA Soccer 11,Wii,,73,6.5
Black Desert Online,PC,,73,6.9
LittleBigPlanet Karting,PlayStation3,,73,7.1
Medal of Honor: Airborne,Xbox360,,73,6.9
MirrorMoon EP,PC,,73,5.2
Yoshi Touch & Go,DS,,73,7.0
The Elder Scrolls V: Skyrim - Dawnguard,Xbox360,,73,7.2
Motocross Madness,Xbox360,,73,7.8
Scott Pilgrim vs. the World: The Game,Xbox360,,73,7.6
NFL Street 2 Unleashed,PSP,,73,7.3
Oceanhorn 2: Knights of the Lost Realm,Switch,,73,8.8
Ikenfell,Switch,,73,tbd
Moero Crystal H,Switch,,73,tbd
Final Fantasy VIII Remastered,PC,,73,5.7
Quarantine Circular,PC,2018-05-22,73,6.7
Max: The Curse of Brotherhood,Switch,,73,6.9
Just Dance 2017,XboxOne,,73,6.6
Just Dance 2017,PlayStation4,,73,6.5
Jotun: Valhalla Edition,XboxOne,,73,5.7
Another World: 20th Anniversary Edition,WiiU,,73,7.2
Bandfuse: Rock Legends,Xbox360,,73,7.7
Crash: Mind Over Mutant,PlayStation2,,73,6.5
All-Pro Football 2K8,PlayStation3,,73,7.3
Mario Party 9,Wii,,73,6.9
Project Spark,XboxOne,,73,6.9
Assassin's Creed III - The Infamy,Xbox360,,73,5.0
Orcs Must Die! 3,Stadia,,73,7.1
Assassin's Creed III - The Infamy,Xbox360,,73,5.0
Orcs Must Die! 3,Stadia,,73,7.1
Tak 2: The Staff of Dreams,Xbox,,73,tbd
Battlefield V,PlayStation4,,73,2.3
Tesla vs Lovecraft,PC,,73,6.0
Yo-kai Watch 2: Psychic Specters,3DS,,73,8.2
Life is Strange: Episode 2 - Out of Time,XboxOne,,73,8.2
Scrolls,PC,,73,7.5
Sniper Elite III: Ultimate Edition,Switch,,73,6.3
Phantom Doctrine,PlayStation4,,73,6.8
When Vikings Attack!,PlayStationVita,,73,6.9
ArmA II: Operation Arrowhead,PC,,73,8.1
The Legend of Bum-bo,PC,,73,6.3
Assassin's Creed Origins: The Hidden Ones,PlayStation4,,73,6.8
Typoman: Revised,XboxOne,,73,tbd
Just Dance 2016,PlayStation4,,73,5.8
Baboon!,PlayStationVita,,73,7.6
Pokemon Colosseum,GameCube,,73,7.9
Pitfall: The Lost Expedition,Xbox,,73,8.3
kill.switch,PlayStation2,,73,8.2
Pride FC: Fighting Championships,PlayStation2,,73,8.7
Rally Fusion: Race of Champions,PlayStation2,,73,tbd
Sled Storm,PlayStation2,,73,8.0
Motor City Online,PC,,73,6.3
Formula One 2001,PlayStation2,,73,6.0
Gauntlet: Dark Legacy,PlayStation2,2001-05-01,73,8.3
Dave Mirra Freestyle BMX,PC,,73,7.7
Cannon Spike,Dreamcast,,73,8.1
Blair Witch Volume I: Rustin Parr,PC,,73,7.6
LEGO Pirates of the Caribbean: The Video Game,Xbox360,2011-05-10,73,7.3
Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,PC,,73,7.6
Titanfall: Expedition,XboxOne,2014-05-15,73,4.7
RACE On,PC,,73,7.5
Life is Strange 2: Episode 2 - Rules,PlayStation4,,73,4.9
Lumines Plus,PlayStation2,,73,tbd
Vasara Collection,XboxOne,,73,7.2
Sega Genesis Classics,XboxOne,2018-05-29,73,7.5
Batman: The Telltale Series - Episode 4: Guardian of Gotham,PC,,73,6.8
God Eater 2: Rage Burst,PC,,73,6.6
Punch Club,PC,,73,7.0
Pure Hold 'Em,PlayStation4,,73,3.9
Guilty Gear Isuka,PlayStation2,,73,7.5
Pandora's Tower,Wii,,73,8.1
Gun Showdown,PSP,,73,7.8
Farming Simulator 19,PC,,73,6.4
Nowhere Prophet,PC,,73,6.1
Call of Duty: WWII - The War Machine,PlayStation4,,73,1.6
Apocalipsis,PC,,73,7.0
SingStar Queen,PlayStation2,,73,7.8
Livelock,PC,,73,7.6
Outlast: Whistleblower,PC,2014-05-06,73,7.9
The SpongeBob SquarePants Movie,GameCube,,73,7.9
The Sims: Castaway Stories,PC,,73,7.5
XIII,PlayStation2,,73,8.6
Cossacks II: Napoleonic Wars,PC,,73,7.3
NES Remix 2,WiiU,,73,8.0
The Political Machine 2008,PC,,73,6.6
Viewtiful Joe: Double Trouble!,DS,,73,7.5
Urban Chaos: Riot Response,PlayStation2,,73,8.2
Onimusha: Warlords,PlayStation4,,73,6.5
Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,PlayStation3,,73,7.6
Ys: The Oath in Felghana,PC,,73,7.9
Lumo,PlayStation4,2016-05-24,73,5.6
Sega 3D Classics Collection,3DS,,73,7.5
Savage Moon,PlayStation3,,73,7.9
Naruto Shippuden: Ultimate Ninja Storm Revolution,PlayStation3,,73,7.3
Sonic Heroes,Xbox,,73,7.7
Ultimate Mortal Kombat,DS,,73,8.3
FIFA Soccer,PSP,,73,7.7
Cricket 19,PlayStation4,2019-05-29,73,8.0
Crash of the Titans,DS,,73,6.8
Mad Max,PC,,73,7.8
Regalia: Of Men and Monarchs,PC,2017-05-18,73,7.9
Lightmatter,PC,,73,7.9
LEGO Harry Potter Collection,XboxOne,,73,8.0
Shio,PlayStation4,2018-05-22,73,5.0
Titan Souls,PlayStation4,,73,6.6
Kirby and the Rainbow Curse,WiiU,,73,8.0
Chariot,XboxOne,,73,7.5
Escape Plan,PlayStation4,,73,6.7
Prism: Light the Way,DS,,73,tbd
The Sims 2,GameCube,,73,7.9
Persona 3: Dancing in Moonlight,PlayStation4,,73,5.8
Space Run,PC,,73,7.6
Need for Speed ProStreet,PlayStation3,,73,6.5
Xeodrifter,3DS,,73,6.7
Alan Wake's American Nightmare,PC,2012-05-22,73,6.6
The Outer Worlds: Peril on Gorgon,PC,,73,6.6
Dead to Rights,Xbox,,73,8.3
LocoRoco Midnight Carnival,PSP,,73,7.1
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,3DS,2015-05-22,73,7.6
Paper Sorcerer,PC,,73,6.7
Dungeon Hearts,PC,,73,6.4
Driftmoon,PC,,73,7.4
Buffy the Vampire Slayer: Chaos Bleeds,Xbox,,73,7.8
Dead to Rights,PlayStation2,,73,8.4
Driver 2 Advance,GameBoyAdvance,,73,6.2
Super Bust-A-Move 2,PlayStation2,,73,tbd
NFL Blitz 20-03,PlayStation2,,73,8.8
Warrior Kings,PC,,73,7.7
Warrior Kings,PC,,73,7.7
Smash Court Tennis Pro Tournament,PlayStation2,,73,7.4
Lady Sia,GameBoyAdvance,,73,7.0
Dave Mirra Freestyle BMX,Dreamcast,,73,7.2
Body Harvest,Nintendo64,,73,7.9
LEGO Pirates of the Caribbean: The Video Game,PlayStation3,2011-05-10,73,7.4
Deus Ex: Human Revolution - The Missing Link,PC,,73,7.3
King's Bounty: Dark Side,PC,2014-05-16,73,6.4
NBA Baller Beats,Xbox360,,73,6.6
Fritz 9: Play Chess,PC,,73,5.6
Life is Strange 2: Episode 3 - Wastelands,XboxOne,2019-05-09,73,6.0
Mom Hid My Game!,Switch,,73,7.1
Ashes Cricket,PlayStation4,,73,7.5
Cosmophony,WiiU,,73,7.0
Castlevania: Lords of Shadow - Mirror of Fate HD,Xbox360,,73,7.9
The Sims 3: Island Paradise,PC,,73,6.1
Silent Hill: Shattered Memories,PSP,,73,7.6
Battlestations: Midway,Xbox360,,73,7.7
World to the West,PlayStation4,2017-05-05,73,5.7
Cogs,PC,,73,7.4
Cold Winter,PlayStation2,2005-05-11,73,8.4
Dauntless,Switch,,73,4.8
State of Mind,XboxOne,,73,7.3
Laser Squad Nemesis,PC,,73,7.3
Final Fantasy XI: Chains of Promathia,PC,,73,8.6
Stela,XboxOne,,73,6.6
Black Bird,Switch,,73,7.5
The Swindle,PlayStation4,,73,6.0
The Council - Episode 1: The Mad Ones,PC,,73,7.6
Action Henk,PlayStation4,,73,5.6
The Jackbox Party Pack 7,XboxOne,,73,tbd
Batman: The Telltale Series - Episode 3: New World Order,XboxOne,,73,7.4
Batman: Return to Arkham,PlayStation4,,73,8.2
Disney Magical World 2,3DS,,73,5.5
MotoGP 13,PlayStation3,,73,6.0
Fantasy Life,3DS,,73,8.4
Never Alone,PlayStation4,,73,6.6
Wild Arms Alter Code: F,PlayStation2,,73,8.1
Hard Reset Redux,PC,,73,6.6
Second Sight,PC,,73,6.9
Resident Evil: Revelations 2,Switch,,73,8.0
Freedom Wars,PlayStationVita,,73,8.3
HarmoKnight,3DS,,73,7.5
GRID,PlayStation4,,73,5.6
Road Redemption,Switch,,73,5.9
Mega Man Legacy Collection 2,PC,,73,8.6
Children of Zodiarcs,PC,,73,6.9
Under Defeat HD,PlayStation3,,73,6.6
Scribblenauts Unlimited,WiiU,,73,7.5
The Book of Unwritten Tales: Critter Chronicles,PC,,73,6.5
Funky Lab Rat,PlayStation3,,73,8.1
The Elder Scrolls Online: Greymoor,PC,2020-05-26,73,4.5
Kung Fu Panda: Legendary Warriors,DS,,73,tbd
After Burner: Black Falcon,PSP,,73,6.8
Polarium,DS,,73,8.4
Bugsnax,PlayStation5,,73,tbd
THOTH,Switch,,73,tbd
Battle Princess Madelyn,PC,,73,6.7
